"protein","peptide","logFC"
"SPICE1","SPICE1_T642",-0.51282501
"CLOCK","CLOCK_S19",-0.543394406666662
"U2SURP","U2SURP_S485",0.34355863
"MSL1","MSL1_S442",0.541402176666669
"CNKSR3","CNKSR3_S383",-0.501727736666666
"EIF4A3","EIF4A3_S10",-1.80399513
"EXOC2","EXOC2_S432",1.6709706
"OCLN","OCLN_S358",1.282282515
"PASK","PASK_S115",0.590527530000001
"SFSWAP","SFSWAP_S743",-0.402644480000003
"KMT2D","KMT2D_S2342",-0.39886856
"NFIX","NFIX_S284",0.657454173333328
"CNOT4","CNOT4_S435",-0.393173216666664
"TAF1C","TAF1C_T833",-0.757783573333334
"NUP98","NUP98_S934",0.402219133333329
"RICTOR","RICTOR_S1037",-0.801750660000002
"PCNX3","PCNX3_S1953",-1.34574763000001
"CTNND1","CTNND1_S252",-2.90839609166667
"DHX8","DHX8_S460",0.664173599999998
"PTPN21","PTPN21_S588",-0.371783256666667
"AP1M1","AP1M1_T223",-0.54333003166667
"KIAA0232","KIAA0232_T807",0.363973299999998
"PHF21A","PHF21A_S450",0.567896206666667
"SNRNP70","SNRNP70_S117",0.703271230000004
"FAM169A","FAM169A_S449",0.444268225000004
"HMCES","HMCES_S160",-0.798449836666668
"BOD1L1","BOD1L1_S2973",-0.951026596666667
"SLC9A3R2","SLC9A3R2_T284",-0.808603603333333
"CLASRP","CLASRP_S101",0.610979076666666
"MCM6","MCM6_S568",0.405912719999996
"SNRNP70","SNRNP70_T115",0.703608193333334
"SLC20A2","SLC20A2_S324",-0.795385039999998
"ARHGEF35","ARHGEF35_S184",-1.09775415666667
"RUVBL2","RUVBL2_T360",0.526667276666668
"LSM14A","LSM14A_S374",-0.650242486666668
"KRT80","KRT80_S15",0.613821670000004
"SLC45A4","SLC45A4_S485",-0.958050411666674
"NEK1","NEK1_T661",-0.423300426666669
"ARHGEF37","ARHGEF37_S665",-1.29182370333334
"PSMC1","PSMC1_T53",0.434470173333333
"ZKSCAN8","ZKSCAN8_S9",0.568564730000002
"NUP98","NUP98_S1034",0.807698726666668
"PKP2","PKP2_T229",1.28275934666667
"PKN2","PKN2_T628",-0.623749096666668
"CTIF","CTIF_S18",-0.34009043
"PRKDC","PRKDC_S2654",-1.01461363
"PKM","PKM_S97",1.49872716
"INPPL1","INPPL1_S132",0.496835706666666
"ARHGEF16","ARHGEF16_S577",-0.895737333333331
"FMNL2","FMNL2_S677",-0.500646908333339
"PDIA3","PDIA3_S126",-0.595404946666665
"CSDE1","CSDE1_S482",0.55631128666667
"COL17A1","COL17A1_S128",0.908742586666669
"ANKS6","ANKS6_S660",0.665013633333336
"SQSTM1","SQSTM1_S343",1.85348351666667
"PABPC4","PABPC4_S96",-0.351485573333331
"UBE4B","UBE4B_S103",1.64811452333334
"KIAA0232","KIAA0232_S1313",0.574476720000002
"IMPDH1","IMPDH1_T159",0.472818373333338
"MSANTD3","MSANTD3_S98",-0.328316053333332
"IRF6","IRF6_S418",0.774753573333337
"RANBP3","RANBP3_T124",-1.39349619666666
"CEP72","CEP72_S346",-0.747579735000006
"CDK9","CDK9_T350",-0.596108435
"PRRC2C","PRRC2C_T887",1.35711828666666
"PHC3","PHC3_S842",-1.43452008666667
"BCCIP","BCCIP_S42",1.75194772
"SEC16A","SEC16A_S381",0.938758849999996
"HIRA","HIRA_S549",0.656603176666671
"TRIP12","TRIP12_S1016",0.657694496666668
"KRT80","KRT80_S14",0.609903973333338
"TPR","TPR_S640",-1.31276544266666
"IQSEC2","IQSEC2_S1133",0.300195696666666
"MPRIP","MPRIP_S619",-2.34753894666667
"NOLC1","NOLC1_S456",0.515185993333338
"NKTR","NKTR_S866",-0.509585700000001
"SMARCAD1","SMARCAD1_S28",0.685015356666668
"CAMSAP3","CAMSAP3_S1053",0.559033073333332
"PKN2","PKN2_T124",-1.09502665666666
"UBE2J1","UBE2J1_T267",-0.732937496666667
"CTDSP2","CTDSP2_S53",-0.599045276666669
"SNU13","SNU13_S118",0.49173243666667
"WDR7","WDR7_S1154",0.568408484999997
"HELB","HELB_S1058",-1.03690624000001
"WDCP","WDCP_S501",-0.943202336666664
"ATG13","ATG13_S361",0.323041916666668
"CDCA5","CDCA5_S33",-1.631307922
"NSD3","NSD3_S107",-0.367204823333342
"GOLGA2","GOLGA2_S438",-0.897527538333339
"TMPO","TMPO_S168",0.394941329999998
"ARHGEF16","ARHGEF16_S578",-0.881493566666663
"ADGRG1","ADGRG1_S685",0.982926366666668
"KRT10","KRT10_S16",-0.337380726666664
"LMNB2","LMNB2_Y515",1.266193395
"KRT16","KRT16_S360",0.534291270000001
"ATP11C","ATP11C_S445",0.782675109999992
"EIF2AK4","EIF2AK4_T667",0.314854306666671
"NOL4L","NOL4L_S18",-1.56566397333333
"TRIM37","TRIM37_S454",-0.256778083333332
"ATAD2","ATAD2_S337",-1.745441435
"SRSF1","SRSF1_S2",0.478468576666668
"CRTC2","CRTC2_S460",-1.77022107500001
"ACAA2","ACAA2_T227",-0.254875500000002
"FAM110C","FAM110C_T245",-0.342629113333334
"MAP4","MAP4_S789",-0.819234849999997
"SAV1","SAV1_S102",-0.335832596666668
"HNRNPLL","HNRNPLL_S61",0.442622503333331
"AHNAK","AHNAK_S3362",1.22643645333334
"UHRF1","UHRF1_S639",-1.05619526
"CCDC88C","CCDC88C_S239",-0.671771999999997
"EHD1","EHD1_S355",0.744210883333329
"PRPSAP1","PRPSAP1_S215",2.84832572999999
"EPS15","EPS15_S745",0.684756433333336
"SRSF10","SRSF10_S106",-1.26388963
"EHMT2","EHMT2_T172",-1.25875695666667
"PPFIBP1","PPFIBP1_S460",-0.357203486666666
"GPATCH8","GPATCH8_S653",0.834341683333331
"FAM102A","FAM102A_S251",-0.401115416666666
"SLC4A7","SLC4A7_S84",0.6001428
"BRD4","BRD4_S1126",-0.501919430000001
"WASHC2A","WASHC2A_S1060",-1.63575330666667
"PPL","PPL_S1670",0.691947619999997
"EPB41","EPB41_S684",0.93550078
"CLSPN","CLSPN_S830",-0.560034750000007
"IQSEC1","IQSEC1_S253",-0.594238280000003
"PLEKHG5","PLEKHG5_S959",-0.508186656666668
"NEK1","NEK1_S666",-0.421025590000001
"SARG","SARG_S149",0.380158743333332
"TAF8","TAF8_S278",0.446874461666669
"NBAS","NBAS_S480",0.787195206666663
"SETDB1","SETDB1_S917",0.572439509999999
"CNOT4","CNOT4_T434",-0.461892443333333
"SFSWAP","SFSWAP_S742",-0.407054263333325
"MTSS2","MTSS2_S456",-0.426706313333339
"CCT4","CCT4_S202",0.34505081
"EP300","EP300_S900",0.653284076666672
"EGFR","EGFR_T1032",0.823194821666661
"GBF1","GBF1_S659",-0.892599423333335
"HSP90AB1","HSP90AB1_S63",-1.21786912333334
"SORBS2","SORBS2_S259",0.620524881666663
"SRSF6","SRSF6_S84",-0.917403536666674
"EP300","EP300_T890",0.64738655
"DNM2","DNM2_S761",1.16861883666666
"SRRM2","SRRM2_S333",0.913074176666665
"SUGP2","SUGP2_S757",0.434370356666665
"SPRY4","SPRY4_S125",-1.68687947333333
"EP300","EP300_T887",0.651961643333333
"ZFHX3","ZFHX3_S2786",-0.438196820000002
"ACAP2","ACAP2_S391",0.395635603333332
"EIF4ENIF1","EIF4ENIF1_S693",0.550982318333336
"TNFAIP2","TNFAIP2_S59",1.44247213999999
"TNRC18","TNRC18_S1359",-0.332737603333335
"MADD","MADD_S930",-1.05728086
"NCOA7","NCOA7_S89",0.431797660000001
"USP42","USP42_S759",0.997672238333344
"IGF2BP1","IGF2BP1_S314",1.44353294
"TPMT","TPMT_S229",-0.787921429999997
"MATR3","MATR3_S206",0.344166439999999
"RMI1","RMI1_S283",-0.407168706666669
"CSTF2T","CSTF2T_S567",-0.459321976666669
"PKM","PKM_Y370",0.512392678333327
"EEF1A1","EEF1A1_Y29",-0.663146976666669
"SNX3","SNX3_Y71",-1.47060076333333
"DDX17","DDX17_S671",0.457775753333335
"SMC1A","SMC1A_S956",1.02257156
"AJUBA","AJUBA_S141",0.430675979999998
"MINK1","MINK1_S701",-0.806734403333333
"NCOA5","NCOA5_Y148",1.57018566333333
"TJP2","TJP2_T933",1.07452647
"RPL12","RPL12_S165",0.589932281666663
"BCAR3","BCAR3_Y341",1.00188001
"ICE2","ICE2_S457",1.34933328499999
"BAIAP2","BAIAP2_S492",0.504415196666667
"HUWE1","HUWE1_S2595",-0.988953595
"TFPT","TFPT_T207",-0.288997966666663
"MYOF","MYOF_S729",0.566142713333331
"BBX","BBX_T70",-0.466450219999997
"LIMA1","LIMA1_S15",0.517368316666666
"MAP3K1","MAP3K1_S35",0.342818580000001
"PELP1","PELP1_T1014",0.767802080000008
"H2BC12","H2BC12_S39",0.38461113
"OTUD5","OTUD5_S508",-0.274304706666666
"PEAK1","PEAK1_S837",1.10413837499999
"EIF6","EIF6_S239",-0.717374486666666
"AHNAK","AHNAK_S93",0.419468563333329
"TP53RK","TP53RK_T7",0.388699850000002
"UTP3","UTP3_Y44",-0.448346453333336
"TBC1D10B","TBC1D10B_S132",-0.769581476666666
"PTPN3","PTPN3_S489",-1.29297558833334
"ITCH","ITCH_S217",-1.23953422
"USP54","USP54_S674",-0.465644836666666
"MAP3K2","MAP3K2_S300",-0.532800673333334
"TBC1D8","TBC1D8_S1054",-0.428530376666675
"SCAMP4","SCAMP4_S225",-1.16184393666667
"NCOA1","NCOA1_S395",0.379399303333331
"PPIG","PPIG_S687",0.72673352666666
"CAT","CAT_S515",0.669896443333336
"FAM193A","FAM193A_S1137",-1.31247711
"RING1","RING1_S212",-0.722358386666665
"PCF11","PCF11_S182",-0.359527906666669
"TJP2","TJP2_Y1118",0.444603128333339
"MCM6","MCM6_S13",1.45095030333333
"MYO1C","MYO1C_S864",0.410075190000001
"COPA","COPA_S173",0.281338373333334
"CDCA8","CDCA8_S224",-1.19557698333334
"SCAP","SCAP_S822",-0.732317923333337
"TMEM185B","TMEM185B_T310",0.917417049999994
"KRT23","KRT23_S267",-2.13428433666667
"AFDN","AFDN_T1232",-0.423495609999998
"FOXA1","FOXA1_S338",-0.362348236666666
"TNKS1BP1","TNKS1BP1_T1258",-0.60364834333334
"ECM2","ECM2_S304",-0.302892686666667
"PLXDC2","PLXDC2_S506",-0.760247863333333
"EP300","EP300_S12",-0.312186876666669
"TMC6","TMC6_S63",0.351394016666667
"GZF1","GZF1_S613",-0.46684137666667
"WDR11","WDR11_S402",1.07365322
"CAST","CAST_S364",-0.463097893333334
"CDK12","CDK12_Y246",1.70785713166666
"PTPN14","PTPN14_S625",-0.417648313333332
"NASP","NASP_S451",1.16534932333333
"DMXL2","DMXL2_S932",1.14699458833334
"MARK2","MARK2_S569",-1.39681911
"DDX3X","DDX3X_S82",0.550767738333336
"RALY","RALY_S106",1.09076595333334
"ZNF330","ZNF330_T293",-1.11167240333334
"AGTPBP1","AGTPBP1_S1168",0.483801523333334
"ARHGAP45","ARHGAP45_S582",-0.577725406666667
"OGFR","OGFR_T325",-2.53391075
"GAB2","GAB2_S622",-0.874881109999997
"G3BP2","G3BP2_T227",0.338593803333332
"SOBP","SOBP_T611",-0.348042484999997
"DENND4A","DENND4A_S1591",2.41677570666667
"TRIM24","TRIM24_S1042",-1.05534744666667
"MBNL1","MBNL1_S4",-1.31287432000001
"VAPB","VAPB_S204",0.331892650000004
"PROSER2","PROSER2_S50",0.511660575000006
"SEC62","SEC62_T375",1.0645132
"NASP","NASP_S36",1.17623138333334
"ATXN2","ATXN2_T741",-2.08483569333334
"DOCK4","DOCK4_S1700",0.258075399999999
"TTK","TTK_S455",0.75169038666667
"RGS3","RGS3_T941",-0.434922853333333
"BRIP1","BRIP1_S1239",-1.594268165
"NUP85","NUP85_S617",-0.559834480000001
"RANBP2","RANBP2_S2520",0.33411662
"EPHA2","EPHA2_Y575",0.360779126666669
"U2SURP","U2SURP_T487",0.327790576666668
"USP20","USP20_S112",-0.863716441666671
"SCAP","SCAP_S826",-0.730561096666669
"SIGIRR","SIGIRR_S346",0.300451279999999
"HNRNPH3","HNRNPH3_S298",2.07512315
"ACLY","ACLY_T430",1.10170920499999
"NHS","NHS_S484",-0.727339744999995
"PKP4","PKP4_Y126",0.63534896
"NEURL4","NEURL4_S502",0.223672233333335
"TMC6","TMC6_T60",0.349662776666666
"RBM14","RBM14_S521",1.38101545666667
"CAPZA1","CAPZA1_S9",0.451464653333336
"PKM","PKM_S127",0.683459280000001
"MARCKSL1","MARCKSL1_S180",0.601282116666667
"AHCTF1","AHCTF1_S1541",-0.354537963333332
"SRRM1","SRRM1_S597",0.412210466666664
"SON","SON_S1759",0.892561435000005
"FASN","FASN_S2236",0.645305633333336
"LRRC41","LRRC41_T327",0.711975740000002
"SIPA1L3","SIPA1L3_T402",-0.498924889999998
"TGS1","TGS1_S438",0.837192056666659
"AFDN","AFDN_S1501",-0.522625603333333
"FOXA1","FOXA1_S347",-0.358081499999997
"ZMYND8","ZMYND8_S514",-0.499061903333331
"NFATC4","NFATC4_T119",-0.473776179999998
"HMGA2","HMGA2_S44",-0.731224693333331
"SLC25A11","SLC25A11_T4",-1.35791047366666
"FOXA1","FOXA1_S331",-0.357992490000003
"BUB1B","BUB1B_S367",0.88144604333333
"ARHGAP32","ARHGAP32_S892",-0.291882200000003
"TAF7","TAF7_S171",-0.247402510000002
"FUBP3","FUBP3_S296",0.324317616666669
"ARHGEF1","ARHGEF1_T695",-0.406568524999999
"SPINDOC","SPINDOC_S55",-1.524469215
"SRRM2","SRRM2_S332",0.877434410000001
"FAM102A","FAM102A_S373",-0.427980740000002
"TNKS1BP1","TNKS1BP1_S1301",-1.88411236
"KRT16","KRT16_S448",0.835498169999999
"LRWD1","LRWD1_S212",-0.443366369999996
"RASA1","RASA1_S831",-0.97615368666667
"INPP5J","INPP5J_T154",-0.70837021
"MAP3K2","MAP3K2_S307",-0.517951650000001
"MED1","MED1_S1467",0.357376733333332
"PCM1","PCM1_S429",-0.905377386666665
"EHD4","EHD4_S162",-0.661990645000001
"LARP4","LARP4_T649",-1.27260557666667
"ASPH","ASPH_S15",1.35942808666666
"NUP133","NUP133_S7",-2.26179981333333
"COBLL1","COBLL1_S515",0.36553065
"BAIAP2","BAIAP2_Y491",0.504096983333332
"SLC4A2","SLC4A2_S150",0.426533700000002
"CRTC2","CRTC2_S86",0.632421814999997
"SOWAHA","SOWAHA_S260",-0.688576225
"AARS1","AARS1_S554",0.536418279999998
"NOL4L","NOL4L_T380",-0.317029953333332
"ARHGAP17","ARHGAP17_T793",-0.397230466666667
"BAIAP2","BAIAP2_S334",0.793703400000002
"AP3D1","AP3D1_T826",-1.06869364
"TAF11","TAF11_S74",0.282107346666663
"NUP160","NUP160_Y1151",0.806948980000001
"ATXN7L3","ATXN7L3_S283",1.41829744666667
"MX1","MX1_S35",1.23785876833334
"TRIM28","TRIM28_T620",2.69425551
"TALDO1","TALDO1_Y206",0.445223169999998
"ZNF768","ZNF768_S160",-0.39607239
"ARIH1","ARIH1_S517",-0.505565010000002
"RICTOR","RICTOR_S1346",1.48157771000001
"MYBL2","MYBL2_S393",-0.466433523333331
"TRERF1","TRERF1_T1080",0.448182901666661
"PPFIBP1","PPFIBP1_S40",-1.5508585
"PPFIA1","PPFIA1_S693",-1.65534719
"L1RE1","L1RE1_S16",1.97329807
"NR2C2","NR2C2_T39",-0.437244414999995
"TAX1BP1","TAX1BP1_S212",0.543413638333337
"ZNF131","ZNF131_S606",-0.600989820000001
"YWHAZ","YWHAZ_S207",0.562615713333336
"MSANTD2","MSANTD2_S48",0.602593106666669
"ANKRD12","ANKRD12_S630",0.613148054999995
"IL1RAP","IL1RAP_S555",0.42751153
"LRCH1","LRCH1_S393",0.67069006
"SMG5","SMG5_T538",0.318021770000001
"NME1","NME1_S125",0.393334076666665
"FLYWCH2","FLYWCH2_T26",-0.25675519333333
"LARP1","LARP1_S847",0.441526730000001
"TFAP4","TFAP4_S123",-1.13602479333334
"NSD3","NSD3_S114",-0.339844070000002
"NHSL1","NHSL1_T1235",-0.651952106666666
"PTPN11","PTPN11_Y551",-1.70023822833334
"CLK3","CLK3_S157",-0.400342939999998
"AMER1","AMER1_S280",-1.01968224666667
"PRKCI","PRKCI_T412",2.21873188
"ITPKC","ITPKC_S9",0.56560739
"NCOA2","NCOA2_S771",-0.79528586
"CETN2","CETN2_S158",0.29701519
"ZMYM4","ZMYM4_S122",-0.467187879999997
"MED13L","MED13L_S1081",0.435393650000002
"BOD1L1","BOD1L1_T2180",0.654657363333333
"PCNP","PCNP_S53",0.401872633333332
"SMG8","SMG8_S667",-0.557560606666664
"HLA-E","HLA-E_S355",-0.954139709999996
"HNRNPF","HNRNPF_S100",0.424847923333333
"JPH1","JPH1_S625",-0.352820716666667
"SMG5","SMG5_S536",0.317129136666665
"SLC12A4","SLC12A4_T983",-1.86652628666667
"UBXN2B","UBXN2B_S234",0.61572361
"CAMSAP3","CAMSAP3_T355",0.310507456666663
"TAF6","TAF6_S639",0.788527173333335
"EPS15","EPS15_S744",0.530680498333341
"KIF16B","KIF16B_S662",-0.530812896666667
"TMCC2","TMCC2_S438",0.283987046666663
"AHNAK2","AHNAK2_S56",0.813460831666674
"FAM83H","FAM83H_S1025",-0.465708413333333
"SPECC1L","SPECC1L_S392",-0.492957753333334
"DNM2","DNM2_T755",1.30792268333333
"CDC26","CDC26_S42",-0.538245046666672
"CLK3","CLK3_Y155",-0.398106253333342
"EZR","EZR_S536",-0.52368641
"MAST2","MAST2_S1272",-1.40583133683334
"SLC7A8","SLC7A8_S29",0.485470453333333
"ADRM1","ADRM1_S211",-0.332646053333335
"MORC2","MORC2_S615",0.25507545666667
"MSANTD2","MSANTD2_S58",0.598056476666669
"TACC2","TACC2_T2514",0.266357423333336
"DNM2","DNM2_S764",1.29548073166666
"GAPDH","GAPDH_S241",0.579175630000002
"GPSM1","GPSM1_S493",1.56673399333333
"UIMC1","UIMC1_S140",0.4129804
"CHD3","CHD3_T1537",0.448274613333334
"ZC3H13","ZC3H13_S77",0.502332049999996
"LUZP1","LUZP1_S570",0.294164023333336
"SPATS2L","SPATS2L_S455",-0.440091129999997
"LCOR","LCOR_T44",-0.810063840000003
"PLEKHM2","PLEKHM2_T439",-0.851031935000005
"CTTNBP2NL","CTTNBP2NL_S450",2.11529207
"OFD1","OFD1_S686",-0.676273030000004
"RAP1GAP2","RAP1GAP2_T593",-1.13281949333333
"ISL2","ISL2_S157",1.17859267666667
"BCAS3","BCAS3_S869",-1.94800980500001
"RELA","RELA_S42",0.432829536666667
"DDX59","DDX59_S76",0.744642734999999
"RPTOR","RPTOR_S882",0.592259089999992
"TACC3","TACC3_S175",0.521860123333333
"NFRKB","NFRKB_S298",-1.17390235333333
"NDRG3","NDRG3_T355",-0.312206906666667
"EMSY","EMSY_S516",0.683439890000002
"TBC1D1","TBC1D1_S627",0.497217176666663
"CCDC61","CCDC61_T285",-0.288341526666667
"KIF23","KIF23_T873",-1.30377324333334
"COIL","COIL_S487",1.31007957333334
"SNX9","SNX9_S116",0.4102006
"ISCU","ISCU_S29",0.349676766666661
"SNRNP70","SNRNP70_S226",-0.269641243333332
"PPP1R13L","PPP1R13L_S203",-0.820084256666668
"ADH5","ADH5_S351",0.645032410000001
"HLCS","HLCS_S124",-1.37491067333334
"PRR15","PRR15_S114",-0.438252613333328
"PLEC","PLEC_S1435",-0.240786233333335
"MTDH","MTDH_S494",0.656121573333333
"UBE2J1","UBE2J1_S266",-0.479363119999999
"HAUS6","HAUS6_S462",-0.716581339999998
"CCNK","CCNK_S340",-0.326047896666665
"CCDC9B","CCDC9B_S451",0.492482503333333
"TBC1D8","TBC1D8_S1058",-0.444091955000008
"ATAD2B","ATAD2B_S1347",-0.286080679999998
"LUZP1","LUZP1_S569",0.278111143333335
"TMEM179B","TMEM179B_S206",0.521192233333329
"SERBP1","SERBP1_S392",0.71692180666667
"GHDC","GHDC_S87",1.07218901333333
"RIF1","RIF1_T1879",0.641594405000001
"LARP1B","LARP1B_T362",-1.27184709333334
"AFDN","AFDN_T1499",-0.507627489999999
"ABL1","ABL1_S917",-0.554302533333331
"WTAP","WTAP_S14",1.948696615
"GPN1","GPN1_S338",0.686691919999994
"DNAJA1","DNAJA1_S340",0.744338673333335
"EIF3H","EIF3H_S15",-1.19430001333333
"SAMD4A","SAMD4A_Y418",-1.23167546666667
"ZC3H13","ZC3H13_S110",-1.54152489
"GATA2","GATA2_S192",-0.741369244999998
"MTSS2","MTSS2_S388",-0.780464806666664
"TCOF1","TCOF1_T1110",-0.381924950000002
"RAF1","RAF1_T234",0.573339143333335
"SPTBN1","SPTBN1_S781",0.464499949999999
"SEC16A","SEC16A_Y831",0.945287390000001
"SETD1A","SETD1A_T1088",0.458504838333333
"RAB3IP","RAB3IP_T289",0.872244836666665
"MCM4","MCM4_S326",0.291175206666669
"EPRS1","EPRS1_T1429",0.966022490000004
"EXO1","EXO1_T824",0.405288059999993
"ZNF646","ZNF646_S936",-0.631617226666666
"TLK1","TLK1_S22",-0.417555650000006
"FUNDC2","FUNDC2_S151",-0.406213756666666
"RAB3IP","RAB3IP_S288",0.872193973333331
"GTF3C4","GTF3C4_S611",0.757785159999997
"PRRC2B","PRRC2B_S914",-0.611421266666669
"PARP4","PARP4_S1292",-1.30417728333333
"ZNF185","ZNF185_S375",0.947159763333334
"KLHDC4","KLHDC4_S114",1.21188068500001
"FLNA","FLNA_S1976",3.04604832166668
"WDR75","WDR75_S664",0.743341126666664
"PNISR","PNISR_S204",0.919693470000002
"GMPR2","GMPR2_S28",0.372544926666668
"PGRMC1","PGRMC1_Y180",1.48249721333333
"PLXNA1","PLXNA1_T873",-1.57578118666667
"KRT23","KRT23_S64",1.43296559333333
"LAS1L","LAS1L_S246",0.631823859999999
"SAFB","SAFB_S761",0.478047851666663
"PARP4","PARP4_S1288",-1.29113483333333
"MDC1","MDC1_S168",0.439328513333333
"TACC1","TACC1_T302",1.42968273
"BAG3","BAG3_S173",-0.349201203333326
"MILR1","MILR1_S308",-0.550438246666666
"FMN1","FMN1_T246",-0.775259976666664
"JUN","JUN_T231",0.499444965000002
"EHMT2","EHMT2_S173",-1.14310264666667
"TRERF1","TRERF1_S1070",0.351862273333326
"MAP3K1","MAP3K1_S34",0.358929633333332
"CENPF","CENPF_S3150",-0.245494839999999
"USP42","USP42_S75",-0.569159190000001
"HECTD1","HECTD1_S631",0.395687736666668
"ATF7","ATF7_S185",-0.706027510000009
"ADD1","ADD1_T614",-0.402671176666669
"INPP5E","INPP5E_S85",-0.312978423333334
"KRT18","KRT18_T11",1.20090643666667
"USP31","USP31_S807",-0.928829350000003
"RNF31","RNF31_S268",-0.906647996666671
"LAS1L","LAS1L_S249",0.63285509666667
"MBD1","MBD1_S297",-0.620161693333337
"KIAA1109","KIAA1109_S4612",-1.56485748
"LIN9","LIN9_T297",-2.48133389500001
"HNRNPU","HNRNPU_T286",1.02109369166666
"LIMCH1","LIMCH1_S493",2.80831241833334
"CDS2","CDS2_S35",-1.55308946000001
"UBE4B","UBE4B_S78",0.72743066333334
"GATA2","GATA2_S182",-0.750105226666671
"USP36","USP36_S439",0.447481155000002
"GPKOW","GPKOW_S35",-0.61071237
"ANK3","ANK3_T661",1.57343800666667
"CBL","CBL_S623",-0.654863353333335
"TACC3","TACC3_S177",0.484459560000001
"MET","MET_S966",0.683018845000007
"ZNF608","ZNF608_S895",-0.421509106666667
"BRAF","BRAF_S151",-0.691726046666663
"ARHGAP17","ARHGAP17_T786",-0.377764386666666
"LIMA1","LIMA1_T57",-0.370593073333332
"CRTC1","CRTC1_T159",0.854465483333334
"QTRT1","QTRT1_S9",0.818465715000004
"TBCB","TBCB_S31",-0.768870353333336
"VPS4B","VPS4B_S93",2.045475007
"KPNA2","KPNA2_S490",0.369126636666662
"RREB1","RREB1_S1653",-0.827901206666668
"CRTC2","CRTC2_S456",-1.69136826166667
"NCOR1","NCOR1_S2436",0.330561953333332
"NEU3","NEU3_S313",0.321741103333331
"EVPL","EVPL_S973",0.695825256666668
"FSCN1","FSCN1_S237",0.95272954166667
"PGRMC2","PGRMC2_T93",0.642903646666667
"UBE2E2","UBE2E2_S11",-0.604171433333333
"SMAD3","SMAD3_T132",0.368693986666669
"CAMSAP2","CAMSAP2_S1021",0.446005179999997
"IPMK","IPMK_S7",-0.28774516
"NRF1","NRF1_S136",0.55504830666667
"EIF4ENIF1","EIF4ENIF1_S951",0.318891523333338
"CGN","CGN_S252",-0.556453706666666
"ADRM1","ADRM1_T222",-0.715589523333334
"FLNB","FLNB_S2481",-0.361614546666667
"NHSL1","NHSL1_S1233",-0.62977982
"NHSL1","NHSL1_S720",0.395359043333332
"LMNA","LMNA_T534",1.26319281333333
"ARHGAP23","ARHGAP23_S611",-0.806516646666665
"HABP4","HABP4_T268",0.659523960000001
"DENND4C","DENND4C_T1097",-1.003809925
"ZNF106","ZNF106_T1021",0.692803703333333
"SGTA","SGTA_T303",0.821507769999998
"PLEKHA1","PLEKHA1_S380",-0.416211285000005
"SMG9","SMG9_S450",-2.01753536666666
"ADRM1","ADRM1_S220",-1.25169690666667
"SYNJ2","SYNJ2_S1122",1.20373249166667
"METTL6","METTL6_S274",0.630020934999997
"NF1","NF1_T2565",-1.25558631000001
"MSL1","MSL1_S362",-0.382470763333334
"LMO7","LMO7_T259",-0.295994760000005
"ZFAND2B","ZFAND2B_T185",1.39671611666667
"EP400","EP400_S721",0.513461430000003
"KANK2","KANK2_S323",0.656519570000004
"EP400","EP400_S722",0.513432183333332
"NELFE","NELFE_S165",0.761673293333335
"TRAPPC10","TRAPPC10_S711",-0.754873118333339
"WDR62","WDR62_T1068",-1.24683984000001
"PRPSAP2","PRPSAP2_T5",-2.27708848499999
"CAPN1","CAPN1_S474",1.02808364333334
"SCRIB","SCRIB_S23",0.518808046666663
"ZC3H8","ZC3H8_S77",-0.868698756666669
"TGFBI","TGFBI_S649",-0.528010050000001
"SMG8","SMG8_S668",-0.541240053333333
"FAM234B","FAM234B_S62",-0.267463363333333
"HMG20A","HMG20A_S105",-0.478521346666668
"UIMC1","UIMC1_S677",0.839314143333336
"PBX2","PBX2_T325",-0.39222208333333
"DNMT1","DNMT1_S714",-0.945503236666667
"SMG9","SMG9_S451",-2.01173798499999
"TBC1D1","TBC1D1_T630",0.479249953333333
"HSPA4","HSPA4_S429",1.27801005
"LLGL2","LLGL2_S480",-0.443894070000006
"ATG9A","ATG9A_S16",0.944973626666666
"PITPNM1","PITPNM1_S300",-0.318939846666668
"NCOR1","NCOR1_S2438",0.323709803333337
"BCOR","BCOR_T1129",-1.23571078
"UBA2","UBA2_S207",0.949961978333338
"ZBTB46","ZBTB46_S176",-0.425495306666672
"ARHGAP23","ARHGAP23_S610",-0.804600713333333
"KIAA0754","KIAA0754_T122",-0.252556483333336
"OTUD5","OTUD5_S165",0.627049763333332
"FAM171A1","FAM171A1_S824",-0.245977403333338
"RASEF","RASEF_S470",-0.658056255
"CRTC1","CRTC1_S151",0.919708569999999
"SUPT6H","SUPT6H_S125",1.159823415
"HSPA4L","HSPA4L_T545",-0.844378944999999
"GAPVD1","GAPVD1_S748",-0.421711603333332
"NOTCH3","NOTCH3_S2100",-1.32529401833333
"GTF2I","GTF2I_S146",0.436072508333337
"ITPKB","ITPKB_S29",1.39298566333333
"EML4","EML4_S13",1.166894435
"PHF3","PHF3_S1898",0.617153166666665
"RBL2","RBL2_T954",0.55769634
"TRPM7","TRPM7_S1390",-0.479485513333332
"RANBP2","RANBP2_T1255",-0.577410066666666
"LIN54","LIN54_S635",-0.638072333333334
"CEP152","CEP152_S133",-0.463497479999999
"COBLL1","COBLL1_T322",0.36533515
"TOM1","TOM1_S464",-0.780734383333337
"CLOCK","CLOCK_S20",-0.504096989999997
"PNISR","PNISR_S726",1.31832345333333
